x,y,mean_temperature_5_30AM,mean_temperature_7_00AM,mean_temperature_7_00PM,mean_temperature_6_30PM
30,42,186.22116,197.15984,210.50003,208.90685
31,42,185.68268,197.57121,209.92174,209.45569
32,42,186.16937,198.85086,209.50124,209.59286
33,42,186.30008,199.63736,209.45839,209.22478
34,42,186.04681,200.47159,210.00024,209.0694
35,42,186.17877,200.01314,210.61949,208.8758
36,42,186.82721,197.92209,211.73424,209.11932
37,42,186.52026,196.71468,212.53418,210.04991
38,42,186.73378,195.25288,212.59796,210.38094
39,42,186.53738,194.33704,212.41623,210.32378
40,42,186.54495,195.67055,212.15854,210.7142
41,42,186.76062,196.72989,211.70728,211.32626
42,42,186.77151,196.49925,212.06497,212.35677
43,42,186.97827,196.55255,212.55872,211.8558
44,42,186.70432,196.32773,211.89128,211.42413
45,42,186.45868,196.20274,212.07887,211.67873
46,42,186.31442,195.70918,212.45215,211.71579
47,42,186.34752,196.32925,212.01965,211.85056
48,42,186.41692,197.30528,211.8498,211.79213
49,42,187.01251,196.37917,211.71382,211.36914
50,42,187.06784,196.11908,211.29129,211.20432
51,42,186.63347,195.61957,211.35583,211.3952
52,42,186.32521,195.34163,211.39153,211.24042
53,42,186.29356,195.52538,212.59102,211.60672
54,42,185.76102,195.05609,212.8612,211.54707
55,42,185.57544,195.5296,212.60846,211.59209
56,42,185.75638,196.12408,212.6474,211.55783
57,42,185.26297,196.60017,212.75812,211.96217
58,42,185.23732,197.0152,212.73752,212.03094
59,42,185.52928,197.61852,212.64752,211.7399
60,42,185.11977,197.67314,212.70636,211.39156
61,42,185.51727,197.37825,212.77031,211.77937
62,42,185.37642,197.26532,213.04356,211.86572
63,42,185.98347,196.40619,213.5539,212.10963
64,42,186.55922,195.64853,213.10324,211.55707
65,42,187.10234,197.11966,212.84125,211.1886
66,42,187.06512,198.17894,211.9667,211.13484
67,42,186.83228,198.7962,211.2623,211.32977
68,42,186.74664,198.95798,210.02127,211.80714
69,42,186.98138,196.98413,209.99261,211.94977
70,42,186.8803,196.62177,209.99255,211.39548
71,42,186.52057,197.59332,209.83376,210.85861
72,42,186.72583,199.57405,209.96857,210.6837
73,42,186.69835,201.37292,209.59557,210.08284
74,42,186.54234,200.82335,209.20488,210.37302
75,42,187.30682,199.76593,209.36797,210.83258
76,42,188.38393,199.02635,209.16371,210.67519
77,42,188.32115,199.20891,209.81488,210.80922
78,42,187.20831,200.43504,209.63344,210.86217
79,42,186.86784,200.15985,209.361,211.08545
80,42,186.92438,199.10153,209.72418,211.14835
81,42,186.58356,198.20065,209.65237,210.45282
82,42,186.87477,197.8418,209.32153,209.80522
83,42,186.86765,196.97778,209.51456,209.56451
84,42,186.94199,197.11151,209.76288,209.48845
85,42,187.11844,198.55649,209.72289,209.77545
86,42,187.05658,200.2243,209.86354,210.07684
87,42,187.30144,201.30902,209.81758,210.45003
88,42,186.94284,201.47299,209.66005,210.64047
89,42,186.99535,200.82076,209.41754,210.6912
90,42,186.52374,200.52081,208.9185,210.79303
91,42,186.52075,200.44232,208.84279,210.49182
92,42,186.79065,200.52245,209.66483,210.5436
93,42,186.8838,200.73346,209.54095,210.54123
94,42,186.28441,198.9555,209.59508,210.88676
95,42,186.85506,198.26907,209.15773,210.99432
96,42,186.42282,199.23747,208.49565,210.5682
97,42,185.88768,200.9757,208.47101,210.54784
98,42,186.03468,201.8904,208.70293,209.95627
99,42,186.72147,204.5782,208.93336,210.68433
0,43,186.49808,202.5985,212.32082,209.0656
1,43,186.50168,202.21286,212.2336,209.01228
2,43,186.79411,201.57706,212.39578,208.69937
3,43,187.06915,200.50998,212.68332,209.29758
4,43,186.87506,198.45267,212.47375,209.88507
5,43,186.31715,197.27539,211.31549,210.14117
6,43,186.33783,196.04129,210.71388,210.05655
7,43,185.69925,196.15765,210.92288,209.59372
8,43,185.61368,197.17157,210.07985,209.8139
9,43,185.33789,197.18483,209.91487,210.19357
10,43,184.98929,196.77768,209.54778,210.2984
11,43,184.51346,194.81927,209.30301,210.48746
12,43,184.38277,193.18492,209.17163,211.0108
13,43,184.77103,194.09583,209.52188,210.3985
14,43,184.9346,196.91032,209.43098,210.03912
15,43,184.9748,199.11296,209.49806,210.37946
16,43,184.86656,199.13843,209.78224,210.80142
17,43,185.11206,199.07909,210.35602,210.82098
18,43,184.63943,198.60039,210.2686,210.61575
19,43,184.97568,200.02423,209.7783,210.58295
20,43,185.37155,201.73625,209.78741,210.4125
21,43,185.20271,203.7804,210.1596,210.65211
22,43,185.20439,203.44751,210.43237,210.57849
23,43,185.61519,201.54254,210.93573,210.53122
24,43,186.32977,200.48814,210.32478,210.34532
25,43,186.87134,199.34557,209.68562,210.53464
26,43,187.14232,197.85233,209.73439,210.3573
27,43,187.2995,196.74612,209.53679,210.01813
28,43,186.85812,196.26418,209.36057,210.1412
29,43,187.07953,196.67825,209.6678,209.98004
30,43,186.59242,197.18092,210.39656,209.51764
31,43,185.40875,197.43275,210.39972,209.94646
32,43,185.99896,198.42522,210.91075,210.0886
33,43,186.37683,200.05215,210.96353,209.64871
34,43,186.51337,200.16269,211.01987,209.59703
35,43,186.74326,199.32925,212.18547,209.56718
36,43,186.91449,198.69476,212.56662,210.03906
37,43,186.67694,197.31122,212.51147,210.49994
38,43,186.41447,194.57806,212.88808,210.61606
39,43,186.00163,195.11148,212.5943,210.4431
40,43,186.5494,196.1174,212.01668,210.65182
41,43,186.45642,197.52177,211.96437,211.3939
42,43,186.51758,197.74164,211.6132,211.85533
43,43,187.36313,197.37038,211.65921,211.52304
44,43,186.9879,197.39478,212.0108,211.48276
45,43,186.9883,196.58269,212.03217,211.60104
46,43,187.08286,196.7831,212.15869,211.6859
47,43,187.1902,197.55795,211.99872,211.01239
48,43,187.71599,197.78992,211.26161,210.67047
49,43,187.92038,197.5114,211.0486,210.68369
50,43,187.65875,197.42664,211.16298,211.22209
51,43,187.57379,197.26581,211.63821,210.99422
52,43,186.40028,196.72957,211.0749,211.06223
53,43,185.7803,196.61658,211.13312,211.30894
54,43,185.68619,196.31749,211.66241,211.2101
55,43,186.28024,197.51237,212.59491,211.27252
56,43,185.80475,197.72542,212.33846,211.50017
57,43,185.79012,196.81712,211.95372,211.9141
58,43,186.5695,195.95062,212.58514,211.70885
59,43,186.36932,195.927,212.89351,211.79216
60,43,186.08171,196.51625,212.99261,211.32904
61,43,186.37363,197.62897,212.92526,211.31763
62,43,186.37585,197.52588,213.09111,211.72572
63,43,186.97095,196.07858,213.31917,211.39075
64,43,187.50293,195.15306,213.52946,211.0899
65,43,187.49734,194.94034,213.03635,210.73969
66,43,187.75674,195.45433,212.50507,210.97182
67,43,188.51451,197.48657,212.42958,211.00262
68,43,188.73183,198.13313,212.88014,210.99043
69,43,188.2251,197.64592,212.4117,211.10062
70,43,187.41322,198.938,211.4328,211.25873
71,43,188.12624,199.49347,210.6738,211.04362
72,43,188.13383,200.06972,210.47156,210.98518
73,43,187.5727,200.98149,210.10406,210.94904
74,43,186.85815,200.2018,209.88869,210.7144
75,43,186.6389,199.9633,209.24136,211.15193
76,43,187.1123,199.66583,209.01956,211.28261
77,43,186.9771,199.37419,209.52834,211.42998
78,43,186.14377,200.02704,209.75693,211.6505
79,43,186.11531,200.38211,209.43637,211.98041
80,43,186.10004,199.02635,209.67763,212.10739
81,43,185.40642,199.01228,209.63997,211.42003
82,43,186.04723,198.5604,209.6342,210.87851
83,43,186.28073,197.49179,209.41965,211.1811
84,43,186.78404,198.74706,209.7877,210.98955
85,43,187.24872,200.24188,209.84158,209.9864
86,43,186.80113,202.20111,210.16162,209.63885
87,43,186.51291,203.07135,211.27374,209.60379
88,43,186.43483,202.57213,210.67796,209.2882
89,43,186.5904,201.88483,209.7557,208.78812
90,43,186.22565,201.03618,208.80525,208.77893
91,43,186.44316,201.06586,208.9783,208.39304
92,43,187.02344,201.34247,209.27182,208.05304
93,43,187.12357,201.53554,209.45833,207.71979
94,43,186.90741,199.4719,209.12302,207.92882
95,43,187.00385,198.78593,209.12535,208.0216
96,43,186.33383,199.33182,208.69057,207.96764
97,43,186.63397,200.11212,208.74005,208.28766
98,43,186.95386,201.73196,209.01208,208.59451
99,43,187.46213,204.1591,209.33263,209.40097
0,44,185.14961,202.34485,211.9049,209.8736
1,44,185.7941,201.35718,212.3349,210.26376
2,44,186.39671,200.15685,212.39867,209.83559
3,44,186.59802,198.6612,212.79631,210.03473
4,44,186.1678,196.80957,211.8447,210.11314
5,44,185.2886,197.39745,211.42271,210.1296
6,44,185.34578,196.05739,211.10788,210.08377
7,44,184.37775,196.07928,210.89781,210.24138
8,44,185.17406,196.716,210.77261,210.13657
9,44,185.15001,197.23013,211.46027,210.00212
10,44,186.01036,196.65987,211.20045,210.25299
11,44,185.68944,195.24368,210.29079,210.2917
12,44,184.62682,195.50555,209.62213,210.4466
13,44,184.00714,196.54933,209.5341,210.51178
14,44,185.25746,199.5431,209.49384,210.09271
15,44,185.10631,199.77473,210.01878,210.04109
16,44,185.04015,200.57703,210.9807,210.32553
17,44,184.7724,201.15688,212.04222,210.17084
18,44,184.82404,201.5383,212.12486,210.11714
19,44,184.84235,201.86803,212.45294,210.53712
20,44,185.20222,201.53436,211.69595,210.56638
21,44,185.29655,200.61443,210.97963,210.37639
22,44,185.56317,200.1114,211.19432,210.52686
23,44,186.31781,199.25165,211.06157,210.89993
24,44,186.006,198.56033,209.53934,210.76721
25,44,185.67464,197.1053,208.72835,210.53806
26,44,186.2497,196.36697,208.80109,210.51782
27,44,185.65392,196.33846,209.06058,210.21245
28,44,185.52397,196.5987,209.88902,209.89099
29,44,185.63974,196.92805,210.41449,209.34998
30,44,185.05635,197.8337,210.49762,209.18048
31,44,184.50667,198.34608,210.34514,209.07617
32,44,184.17047,199.19565,210.89792,208.69386
33,44,184.34789,199.70026,210.93994,208.50809
34,44,184.04535,199.95518,210.86978,209.18318
35,44,184.38608,200.14554,211.64052,209.52563
36,44,185.50923,200.48253,212.03226,209.44702
37,44,185.6469,198.57164,212.48343,209.73306
38,44,186.0321,196.1214,212.94284,210.25978
39,44,185.81914,196.81378,213.04115,210.48372
40,44,185.91895,197.7459,212.36052,210.86566
41,44,186.90372,197.71957,211.95793,211.04555
42,44,187.94133,197.38445,212.04482,211.29799
43,44,187.77374,198.70988,212.00641,211.63336
44,44,186.6493,199.96956,212.47487,211.72885
45,44,186.351,200.205,212.46135,211.1923
46,44,186.41301,201.17924,212.30846,210.76321
47,44,186.80466,200.85442,211.61188,210.77425
48,44,187.32335,200.03741,210.3862,211.02385
49,44,187.34053,199.09113,209.72488,211.18658
50,44,186.80025,198.0733,210.14984,211.22928
51,44,187.21599,196.5382,211.0442,211.51634
52,44,186.66083,195.75055,211.4001,211.47638
53,44,186.01263,195.44914,210.95706,211.67984
54,44,185.73453,195.37642,211.23062,211.19144
55,44,185.37279,195.80869,211.78247,211.09421
56,44,185.15497,196.15456,212.04619,211.23163
57,44,185.42696,195.88654,211.50925,211.78407
58,44,185.67957,195.70949,211.81653,211.89978
59,44,186.2016,195.4823,212.20906,211.56233
60,44,186.10527,195.23082,212.74986,210.48735
61,44,186.51721,194.65036,213.04132,210.1914
62,44,186.5992,195.5921,212.16132,210.9963
63,44,186.90152,196.54648,211.6366,210.9378
64,44,187.25977,196.95183,212.5622,211.20508
65,44,187.0451,196.78357,212.7052,211.38567
66,44,187.29192,197.16516,212.51573,211.42857
67,44,188.24043,198.82307,212.18074,211.349
68,44,188.64972,200.3279,211.90907,211.30882
69,44,188.51001,201.62027,212.25534,211.24747
70,44,188.74521,201.87917,211.83357,211.48688
71,44,188.47379,202.12523,210.88962,211.42223
72,44,187.68687,201.56288,210.46355,211.32416
73,44,186.88219,201.55487,210.03374,210.89755
74,44,185.39278,201.41821,210.14667,210.57101
75,44,185.28214,201.17763,209.93893,210.83926
76,44,185.45708,201.33434,210.03632,211.08923
77,44,185.23018,200.7198,210.03864,211.37018
78,44,184.56586,200.69139,209.19891,211.42627
79,44,184.58047,202.00705,209.35469,211.86816
80,44,184.79904,203.07553,209.55737,211.45589
81,44,185.16862,201.96786,209.50116,210.76688
82,44,185.57623,201.93456,209.24785,211.32097
83,44,185.15352,202.92561,209.7295,211.22919
84,44,185.36403,203.3259,209.7349,210.66202
85,44,186.38457,202.65034,208.90685,210.0997
86,44,186.2589,202.47165,208.62825,209.35378
87,44,186.30087,202.16753,209.54979,209.47858
88,44,185.92474,202.10008,210.24174,209.26297
89,44,186.40695,201.41849,210.16641,209.09416
90,44,185.28677,201.0771,210.0425,208.8811
91,44,185.11171,200.80692,210.17969,208.41635
92,44,185.82022,201.32043,210.04306,208.309
93,44,186.12827,202.23364,209.32347,208.51874
94,44,185.93658,202.73831,209.2428,208.70332
95,44,185.6654,202.93495,209.26353,208.9129
96,44,185.493,202.57243,209.11389,208.58597
97,44,185.96426,203.01945,208.88722,208.91862
98,44,186.52429,204.15129,209.05225,208.98602
99,44,188.80022,204.08302,208.9382,208.94693
0,45,185.67857,199.98817,211.69102,211.23923
1,45,185.41815,199.16681,212.01186,211.18283
2,45,185.35979,198.40222,212.7562,210.90964
3,45,184.74895,198.91539,212.51242,210.12933
4,45,184.9866,198.87541,211.62611,209.6852
5,45,185.06728,198.51878,210.75377,210.66118
6,45,185.62381,197.92421,210.06808,211.10135
7,45,184.37315,198.75317,210.82065,210.62018
8,45,184.23712,198.52364,210.91165,210.56952
9,45,184.42836,199.03452,211.031,210.7457
10,45,185.23155,198.61981,212.4021,210.81296
11,45,185.21092,198.51335,212.63116,210.21767
12,45,184.8688,198.95534,211.9383,209.95976
13,45,184.7497,199.83803,211.78792,209.94525
14,45,185.5323,200.29022,211.51872,210.21466
15,45,185.8042,200.61249,211.94403,210.16885
16,45,186.61287,200.13148,212.31358,209.84262
17,45,187.39606,199.95033,212.21342,209.09634
18,45,187.06389,199.76419,211.1775,209.08563
19,45,186.13579,199.81744,210.9707,210.11218
20,45,185.93076,198.2787,209.97101,210.65135
21,45,185.73221,196.44708,209.57321,210.31116
22,45,186.21173,195.74141,209.3987,211.06009
23,45,186.17868,196.03288,209.01836,211.00687
24,45,185.78462,195.88852,209.00302,210.77919
25,45,185.47945,194.43402,209.49986,210.91473
26,45,185.51346,193.91907,209.94708,210.94191
27,45,185.40175,195.19887,208.8834,210.79402
28,45,185.1765,195.04462,208.31316,210.31407
29,45,185.08473,195.74495,207.98671,209.865
30,45,186.04039,197.83893,208.14656,209.37462
31,45,185.34712,199.38754,208.3706,209.0667
32,45,184.693,201.1204,209.98972,208.77899
33,45,185.36038,202.51471,210.90921,208.81564
34,45,185.19588,203.17795,210.94832,208.3972
35,45,185.43288,203.31885,211.44946,208.75969
36,45,185.94252,202.82639,211.20233,209.05548
37,45,186.88155,200.87215,211.04727,209.47977
38,45,187.56212,198.80588,211.5506,209.64226
39,45,187.74666,197.46248,212.12907,210.47105
40,45,187.30968,197.25116,212.6255,210.69904
41,45,186.9611,198.06616,212.16705,210.8322
42,45,186.86652,197.90448,212.09326,211.11285
43,45,186.28758,198.49698,212.33527,211.53317
44,45,186.77267,199.05309,212.49355,211.49593
45,45,187.12033,198.1506,211.90266,211.16254
46,45,186.6592,198.06252,211.88336,210.69325
47,45,186.74176,199.4351,212.18196,211.12314
48,45,186.56175,198.67126,212.10289,211.35608
49,45,186.82144,197.19835,212.0629,211.82867
50,45,186.70255,196.24342,211.32257,211.79193
51,45,187.08429,196.19333,211.32246,212.10497
52,45,186.72006,196.2991,212.04497,212.28545
53,45,186.24171,195.20302,211.33345,212.20265
54,45,186.60416,194.41696,211.55267,211.97029
55,45,186.13828,194.52802,211.4361,211.41902
56,45,185.65341,194.8443,211.13443,211.13724
57,45,185.15948,196.10764,210.51828,211.42049
58,45,185.37779,196.48326,211.35605,212.16484
59,45,186.0768,196.22838,211.42963,212.37952
60,45,185.83832,195.6094,211.62007,211.70439
61,45,185.94928,195.16383,212.42404,211.0833
62,45,186.53268,196.3609,212.23026,211.28352
63,45,186.41351,198.70457,212.02354,211.15694
64,45,186.72223,200.0054,212.16504,211.44531
65,45,186.70453,200.20161,212.52072,211.49162
66,45,187.05467,202.15025,211.93071,211.3423
67,45,188.04071,203.05914,211.54799,211.32994
68,45,188.3264,203.90175,210.4788,211.91878
69,45,187.8877,204.45998,210.1964,211.73839
70,45,188.52454,203.78201,210.66069,211.63898
71,45,188.70178,204.15158,210.31102,211.10059
72,45,188.27939,202.13724,210.72174,209.96652
73,45,187.45232,201.38647,210.69586,210.02994
74,45,185.86485,202.45798,211.00534,210.34813
75,45,184.73288,202.96115,210.72096,210.45343
76,45,184.61613,202.79669,210.19016,210.80704
77,45,184.68365,202.29544,210.76668,211.18903
78,45,184.62686,202.48099,210.54655,211.52312
79,45,184.84581,203.91661,210.74196,211.14563
80,45,184.76495,206.3194,210.1591,210.93835
81,45,184.76228,206.07913,209.72878,210.32375
82,45,185.08836,205.7753,209.65132,209.9075
83,45,185.29718,205.59837,209.71393,209.78786
84,45,185.69348,205.78815,209.94891,210.03485
85,45,185.40541,204.67657,209.38333,210.17792
86,45,185.45003,200.69757,209.35309,210.00343
87,45,186.52705,199.01334,209.19853,210.08646
88,45,186.58003,199.32875,209.33452,209.87701
89,45,186.62712,200.10248,211.126,209.66765
90,45,186.26459,201.94518,212.05447,209.53943
91,45,186.30296,203.03079,211.35068,209.45221
92,45,185.94957,203.08896,210.46056,209.6747
93,45,185.41727,202.66751,209.74614,209.31082
94,45,184.90642,202.2012,209.50903,209.74498
95,45,185.67517,201.75885,209.63544,209.95085
96,45,185.9053,203.18997,209.88278,209.81516
97,45,185.62776,203.60446,209.6053,210.44182
98,45,185.98149,203.19495,209.49113,210.26292
99,45,186.29362,203.94301,208.70438,208.95555
0,46,185.5791,200.37747,212.29967,211.47076
1,46,185.41454,200.33986,212.83452,211.25458
2,46,185.41467,200.97264,213.14897,210.13463
3,46,184.9994,201.85884,213.39073,209.2983
4,46,185.07945,201.74442,212.19342,209.5711
5,46,184.67493,202.07391,210.19255,210.65427
6,46,184.90642,201.47356,209.15297,210.99477
7,46,184.86325,200.02316,210.99115,210.99951
8,46,184.82271,198.80325,212.17104,211.00775
9,46,184.83212,198.65955,212.64726,211.09029
10,46,185.49619,199.28633,213.14642,210.83435
11,46,185.61751,199.6369,214.54568,210.61655
12,46,185.61774,197.0115,212.91551,210.60045
13,46,185.89679,196.50714,210.79631,210.44783
14,46,187.16806,197.91592,210.59415,210.49873
15,46,187.5479,198.53532,210.42839,210.4163
16,46,188.0465,198.10773,209.73857,209.83237
17,46,188.54637,198.08818,209.10213,209.49309
18,46,188.30997,198.73337,208.78752,210.29753
19,46,188.03485,197.42639,208.7027,211.1607
20,46,187.82587,195.29047,208.49075,211.35938
21,46,187.03722,195.24081,208.62587,211.07831
22,46,187.01785,196.37456,208.34842,210.79646
23,46,186.66212,196.02406,208.23584,210.8205
24,46,186.45381,196.97005,208.40956,210.9796
25,46,186.61334,197.55994,210.16418,211.20312
26,46,185.78941,197.3239,210.98097,211.13902
27,46,184.95058,197.25879,210.70605,210.98598
28,46,184.63838,197.4339,210.18547,210.48903
29,46,185.4463,198.15402,208.95398,210.17181
30,46,186.04572,200.22273,208.24197,210.06206
31,46,186.03798,200.67932,208.23251,209.71239
32,46,187.05428,201.42851,208.40582,209.59636
33,46,187.79668,202.50737,209.36133,209.55106
34,46,188.0903,203.01633,210.02637,209.11194
35,46,187.7066,203.0279,210.6058,209.44167
36,46,187.09781,201.9409,211.177,209.76012
37,46,186.82187,200.41333,211.89743,209.84656
38,46,186.96652,199.83444,211.74477,209.77087
39,46,186.56947,197.45233,211.72957,209.72198
40,46,186.77567,195.88861,212.39685,210.01198
41,46,186.41467,195.36148,212.07701,210.55135
42,46,186.37715,196.04399,211.95657,210.90697
43,46,186.07227,196.13857,212.36987,211.38739
44,46,186.75885,195.45624,212.65901,211.3606
45,46,187.08043,196.26022,212.36334,211.23225
46,46,187.07877,197.23296,211.6818,211.09792
47,46,186.87184,197.2922,211.92029,211.0401
48,46,186.8275,197.45583,211.5561,210.86331
49,46,186.72224,196.56413,211.54762,211.1288
50,46,186.27151,195.5441,211.79747,211.01279
51,46,186.21767,195.57959,211.47859,210.84659
52,46,185.32616,195.63895,211.81665,210.99054
53,46,186.32297,196.02934,211.927,211.58214
54,46,186.4236,196.86644,211.62227,211.25314
55,46,186.42793,197.57358,212.59625,211.51721
56,46,186.2374,198.57028,212.2893,211.61621
57,46,185.78279,199.29356,211.08644,211.54579
58,46,185.27681,198.87045,211.4375,211.70284
59,46,185.74797,198.74487,211.54997,211.97052
60,46,185.86017,198.05946,211.67195,212.21954
61,46,185.67545,199.55786,211.61755,211.99617
62,46,185.16469,202.48004,211.59074,211.73967
63,46,186.1117,203.80412,211.95734,211.58434
64,46,186.25952,203.98512,212.00806,211.42682
65,46,185.65678,203.76399,212.16641,211.29108
66,46,186.18631,205.58054,211.51709,210.80536
67,46,187.99591,206.10822,210.60266,210.88208
68,46,188.43391,206.86957,210.04921,211.22691
69,46,188.4614,206.78148,210.2464,211.12952
70,46,188.63805,207.21875,210.48842,210.92441
71,46,189.47855,204.31638,210.24188,210.86206
72,46,189.61508,201.44757,211.10895,210.67511
73,46,188.49464,202.91487,211.84676,210.56345
74,46,186.18394,204.96384,212.42659,210.80939
75,46,185.94867,204.74738,212.84344,210.5856
76,46,185.79568,204.20177,211.90816,210.78719
77,46,185.36763,202.16936,211.84915,211.15186
78,46,185.14012,203.0197,211.65259,211.10864
79,46,185.64825,205.57082,211.22362,211.2249
80,46,185.48529,205.76332,210.65305,211.70464
81,46,185.4453,205.24629,210.11996,210.7005
82,46,186.39337,205.0716,210.19987,209.66643
83,46,186.96326,204.95085,210.41487,209.50163
84,46,187.2397,204.5285,211.11281,209.40428
85,46,186.9093,202.1999,210.78464,210.16739
86,46,185.95023,200.61255,210.966,210.66055
87,46,186.29137,199.63817,210.1521,210.73595
88,46,186.13474,199.57114,210.01677,210.99104
89,46,187.05074,201.04698,210.58478,210.65518
90,46,187.1704,202.71844,210.58893,210.2886
91,46,186.71272,202.84636,211.27483,210.17722
92,46,186.44012,203.09787,210.88976,210.44281
93,46,185.95567,202.60025,210.11713,210.37064
94,46,185.01642,201.78568,210.00237,210.3937
95,46,185.42426,202.32591,209.93245,210.36201
96,46,185.67511,202.13045,210.09406,209.71655
97,46,185.62192,200.95705,209.94049,209.69461
98,46,186.2027,201.90619,209.90416,210.0089
99,46,185.82584,203.555,209.10925,209.52171
0,47,184.97784,203.30911,212.59921,211.69539
1,47,185.12726,205.1859,213.21008,211.35251
2,47,184.88728,205.9745,213.57367,210.39864
3,47,184.62898,205.58667,213.75536,210.552
4,47,184.83072,202.66183,212.33337,211.32088
5,47,184.5218,200.41345,210.50774,211.83284
6,47,184.97432,198.91377,209.74458,211.85365
7,47,184.62018,197.7611,211.12225,211.25711
8,47,184.67343,196.18846,213.12566,211.2507
9,47,184.79855,197.09352,214.01994,211.72324
10,47,185.3891,198.4515,214.39618,211.76744
11,47,185.65938,197.45013,214.25676,211.06512
12,47,186.00389,195.81145,212.07289,210.74127
13,47,186.29892,195.9946,210.34113,210.53723
14,47,187.56963,196.23907,209.86545,210.95274
15,47,188.23613,197.1259,209.70537,211.445
16,47,188.11125,196.4413,208.63983,211.16856
17,47,188.28484,195.95988,208.23434,211.53421
18,47,187.85817,195.22398,207.59671,211.96852
19,47,187.59364,193.87056,208.26721,211.71005
20,47,187.89935,194.68536,208.50966,211.9386
21,47,187.76085,195.62477,208.68748,211.61133
22,47,187.93918,196.33197,209.07143,211.34271
23,47,187.70854,195.11636,209.03633,210.82379
24,47,187.47006,195.4793,209.1349,210.91844
25,47,187.5655,196.39421,209.58087,211.20645
26,47,187.37787,197.0572,209.73604,210.7704
27,47,186.99867,197.16914,210.28754,210.18056
28,47,187.42062,196.31941,210.12238,211.10501
29,47,187.08075,197.20274,209.71304,211.39246
30,47,187.14223,198.37306,208.75934,210.86322
31,47,186.81244,198.6283,207.58305,210.49237
32,47,187.73486,199.21962,207.65042,210.36093
33,47,188.41745,199.45479,208.51228,210.03996
34,47,187.78206,200.2156,208.61531,209.68709
35,47,186.31265,200.97064,209.05684,210.1098
36,47,186.0263,200.65147,210.29716,209.95036
37,47,185.74577,200.6203,210.52606,209.75568
38,47,185.97096,202.09332,210.55511,209.71954
39,47,185.78473,201.70596,211.0385,209.72656
40,47,185.73445,199.74059,211.43129,210.1712
41,47,185.96695,199.27563,211.3357,210.84753
42,47,186.63463,198.72597,211.7403,210.79437
43,47,187.30339,196.71016,212.01079,211.11082
44,47,186.68585,194.02774,212.02228,211.28421
45,47,187.07094,195.18512,212.42166,211.1918
46,47,187.22678,197.05414,211.42273,211.18593
47,47,187.16263,197.084,210.8519,211.26762
48,47,187.06725,196.27496,211.20271,210.76399
49,47,187.21179,195.4342,211.50768,211.08484
50,47,187.21294,194.91617,211.44504,211.22804
51,47,187.41853,195.85674,211.51785,210.13683
52,47,186.96658,197.69057,211.4987,210.08734
53,47,187.07501,198.54945,211.5407,211.30164
54,47,186.97035,199.46301,211.33409,211.09776
55,47,187.11209,200.96162,212.22119,210.94159
56,47,186.16022,201.82036,213.17523,211.06798
57,47,185.55812,202.10759,212.70071,211.35417
58,47,185.93185,201.56393,211.89142,211.4526
59,47,185.74591,202.65236,212.02704,211.19307
60,47,185.3621,203.99857,212.08678,211.31538
61,47,184.93323,204.01178,211.42361,211.37517
62,47,184.26051,204.16783,211.46678,210.89699
63,47,184.51842,203.8895,211.61893,210.70598
64,47,185.29266,202.7862,211.88678,210.32234
65,47,185.5313,203.12968,212.2541,210.02756
66,47,185.86792,204.48592,211.38585,210.43803
67,47,186.84604,205.47371,210.89377,210.29066
68,47,187.24086,207.15611,210.5549,209.71489
69,47,187.48192,205.98979,210.2715,209.56775
70,47,187.65317,204.54767,210.7525,209.90399
71,47,187.5713,202.83942,211.56209,210.28711
72,47,186.70782,202.94554,211.72284,210.29341
73,47,186.70746,203.17717,211.85794,210.60414
74,47,187.37643,203.70503,211.59802,210.48912
75,47,188.31679,204.35631,212.77066,210.46674
76,47,188.60925,203.16653,212.59734,210.55482
77,47,188.09859,201.82997,212.31479,210.7008
78,47,186.53976,204.3261,211.86853,211.06993
79,47,185.90506,206.25987,211.52069,210.88643
80,47,185.54393,205.51552,211.04507,211.06761
81,47,185.07098,203.94823,210.93628,210.1119
82,47,185.48712,203.23474,210.61775,209.87305
83,47,186.39716,200.97406,210.4079,209.46506
84,47,187.21394,198.9459,210.73744,209.82645
85,47,186.35417,200.2288,211.12144,210.92676
86,47,186.2338,203.38293,210.70868,211.62038
87,47,186.34499,204.93016,210.26718,211.61615
88,47,186.54355,205.24658,210.16588,211.65341
89,47,186.98714,205.89241,211.06519,211.52214
90,47,187.65112,205.04639,210.37149,210.94322
91,47,188.32109,203.35356,210.5672,210.65485
92,47,188.29945,202.17308,209.87773,210.2576
93,47,188.27705,202.15694,209.59021,209.73346
94,47,187.93498,202.33852,210.06064,209.33217
95,47,187.43983,202.66473,209.88971,209.22304
96,47,187.77727,202.7313,210.14502,208.62102
97,47,187.54732,203.05426,210.23438,208.82271
98,47,187.62442,204.28629,209.93088,209.17783
99,47,186.17908,205.05753,209.3826,210.04732
0,48,184.3061,205.42792,212.48245,210.88863
1,48,184.39378,207.1983,212.25638,211.37642
2,48,184.44865,204.89494,212.75694,211.57516
3,48,184.27309,201.30362,212.51291,211.13336
4,48,184.60236,198.63347,211.97318,211.6508
5,48,184.17792,198.08209,210.5178,211.9727
6,48,184.59428,195.92975,209.94919,212.049
7,48,184.08795,194.48306,211.93091,211.57294
8,48,184.26863,192.93503,214.02783,211.82625
9,48,184.49965,195.01982,215.2287,211.8855
10,48,185.56856,196.36601,215.15407,211.32281
