x,y,SLOT_STATUS_strict_5_30AM,SLOT_STATUS_soft_5_30AM,SLOT_STATUS_strict_7_00AM,SLOT_STATUS_soft_7_00AM,SLOT_STATUS_strict_6_30PM,SLOT_STATUS_soft_6_30PM,SLOT_STATUS_strict_7_00PM,SLOT_STATUS_soft_7_00PM
70,27,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
71,27,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
72,27,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,True,True
73,27,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
74,27,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
75,27,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
76,27,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
77,27,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
78,27,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
79,27,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
80,27,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
81,27,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
82,27,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
83,27,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
84,27,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
85,27,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
86,27,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
87,27,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
88,27,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
89,27,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
90,27,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
91,27,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
92,27,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
93,27,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
94,27,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
95,27,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
96,27,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
97,27,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
98,27,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
99,27,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
0,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier
1,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier
2,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier
3,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier
4,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
5,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
6,28,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
7,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
8,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
9,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
10,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
11,28,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
12,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,True,True
13,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
14,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
15,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
16,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
17,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
18,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
19,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,True,True
20,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,True,True
21,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,True,True
22,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
23,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
24,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,True,True
25,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,True,True
26,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
27,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
28,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
29,28,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
30,28,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
31,28,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,True,True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
32,28,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
33,28,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
34,28,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
35,28,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
36,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
37,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
38,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
39,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,True,True
40,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,True,True
41,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
42,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
43,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
44,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
45,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
46,28,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,True,True
47,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,True,True
48,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,True,True
49,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,True,True
50,28,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,True,True
51,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,True,True
52,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,True,True
53,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,True,True
54,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,True,True
55,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
56,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
57,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
58,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
59,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
60,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
61,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
62,28,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
63,28,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
64,28,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
65,28,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
66,28,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
67,28,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
68,28,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
69,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
70,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
71,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
72,28,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
73,28,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
74,28,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
75,28,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
76,28,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
77,28,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
78,28,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
79,28,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
80,28,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
81,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
82,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
83,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
84,28,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
85,28,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
86,28,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
87,28,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
88,28,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
89,28,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
90,28,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
91,28,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
92,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
93,28,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
94,28,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
95,28,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
96,28,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
97,28,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
98,28,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
99,28,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
0,29,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
1,29,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
2,29,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
3,29,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
4,29,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,True,True
5,29,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier
6,29,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,True,True
7,29,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
8,29,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
9,29,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
10,29,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
11,29,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
12,29,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,True,True
13,29,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,True,True
14,29,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,True,True
15,29,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
16,29,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
17,29,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
18,29,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
19,29,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,True,True
20,29,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
21,29,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
22,29,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
23,29,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
24,29,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
25,29,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
26,29,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
27,29,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,True,True
28,29,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
29,29,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
30,29,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
31,29,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
32,29,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
33,29,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
34,29,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
35,29,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
36,29,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
37,29,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
38,29,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
